,COUNTYNAME,Started,Extinguished,Location,Latitude,Longitude,Name,AcresBurned,MajorIncident,PopDensity,Housing,pcp,tmax,tmin,closest_weather_lat,closest_weather_lon,season,season_year,24_hour_sp_min,24_hour_sp_max,24_hour_sp_mean,24_hour_d2m_min,24_hour_d2m_max,24_hour_d2m_mean,24_hour_t2m_min,24_hour_t2m_max,24_hour_t2m_mean,24_hour_u10_min,24_hour_u10_max,24_hour_u10_mean,24_hour_v10_min,24_hour_v10_max,24_hour_v10_mean,24_hour_tp_min,24_hour_tp_max,24_hour_tp_mean,season_sp_min,season_sp_max,season_sp_mean,season_d2m_min,season_d2m_max,season_d2m_mean,season_t2m_min,season_t2m_max,season_t2m_mean,season_u10_min,season_u10_max,season_u10_mean,season_v10_min,season_v10_max,season_v10_mean,season_tp_min,season_tp_max,season_tp_mean,year_sp_min,year_sp_max,year_sp_mean,year_d2m_min,year_d2m_max,year_d2m_mean,year_t2m_min,year_t2m_max,year_t2m_mean,year_u10_min,year_u10_max,year_u10_mean,year_v10_min,year_v10_max,year_v10_mean,year_tp_min,year_tp_max,year_tp_mean,average_ndvi,percent_vegetated_below_0.5,range_-1_0,range_0_0.2,range_0.2_0.5,range_0.5_1,YEAR,MONTH_NUM,UniqueId,CalFireIncident,CanonicalUrl
938,Humboldt,2018-08-16T09:18:00Z,2019-01-04T09:17:00Z,"Hwy 96 & Mill Creek Road, northeast of the Town of Hoopa",41.07944,-123.688056,Mill Creek 1 Fire,3674.0,False,3.1294878261268284,63331.0,0.02,80.9,54.0,41.0,-123.75,Summer,2018,93704.79852,93932.16606,93837.60183,284.2648313,287.5453067,285.6001597,285.1033587,296.4882181,290.4697818,-0.680192377,2.466675547,0.731225642,-0.945282046,0.056101459,-0.348147596,-4.35e-05,-2e-06,-1.33e-05,93106.92521515876,94645.79011719284,94042.74539294222,270.89098280164103,290.281617589358,283.13569203794924,276.5905248499265,303.14150929005314,290.2252901860291,-2.1459313301059764,3.6340301633817984,0.7246128373434157,-2.881645886142361,1.17902647797898,-0.5692909104379521,-0.00039856027815,0.0003475949552256,-5.3895455528980064e-06,91844.51858128728,95449.84444478354,94108.61912567898,260.7697302222064,290.281617589358,278.66252040512745,264.34687350366863,303.30810554256067,284.03522939285466,-3.89128209561814,3.733326937757101,0.0587156287524719,-3.897851526689008,5.352347075299774,-0.1577483933386028,-0.0021906499196308,0.0020099807130843,-2.484856927557217e-06,0.5875743791168812,23.58485872506209,0.3223419189453125,5.810546875,17.698287963867188,76.1688232421875,2018.0,8.0,d3ead5e1-12bb-4d27-8c1d-c723c0747265,False,/incidents/2018/8/16/mill-creek-1-fire/
925,Modoc,2018-08-15T18:05:00Z,2019-01-04T09:20:00Z,"Big Canyon, 10 miles SW of Canby",41.38544,-121.04386,Stone Fire,39387.0,False,0.1948502596972041,5266.0,0.02,85.3,48.8,41.5,-121.0,Summer,2018,85494.76307,85846.14928,85675.79587,269.9998748,276.2706733,273.6324996,287.4134152,305.8305136,296.7565417,-0.815058145,4.321697377,1.359117185,0.646615355,2.972504928,1.79629433,0.0,1.57e-05,9.19e-07,84774.4213382952,86445.0560690797,85847.56704951203,258.4877501976655,287.33879267083233,275.5823801516458,272.713055733466,310.04000199952003,294.5588341844324,-3.242641972460067,6.436570467019076,1.2190691942373495,-5.897061223260355,5.571714687319763,-0.0207609828853335,-0.0015930958244446,0.001834465303238,4.305204570430275e-07,83824.1283380129,86996.93911655196,85789.94093471077,244.21866333833,287.33879267083233,271.8357269638372,263.77551875035056,310.04000199952003,283.62495143359155,-5.410868553222277,7.434972362603588,0.5340081131028289,-8.547852016074858,11.36005521745798,0.3647553164247747,-0.0036274139108355,0.001834465303238,-1.2985488908098194e-06,0.2672407860849417,98.74457799094262,0.1827239990234375,34.55085754394531,64.01329040527344,1.2531280517578125,2018.0,8.0,58e6dde2-eeae-4a9e-be1e-bfd654d4405b,False,/incidents/2018/8/15/stone-fire/
971,Tulare,2018-08-15T17:14:00Z,2019-01-04T09:19:00Z,"Old Stage Rd and White River Rd, southeast of Porterville",35.79012,-118.7393,River Fire,668.0,False,8.914213850968647,150162.0,0.0,87.0,58.7,35.75,-118.75,Summer,2018,90321.15601,90647.22175,90465.28464,280.1159645,285.0516498,282.8157052,291.8481605,304.7218273,298.9623289,-0.384278109,3.297606764,1.196463141,-1.593898715,0.274876185,-0.441329424,0.0,0.0,0.0,89805.44507442815,91236.82713575604,90616.41764567414,262.8513916382583,289.49996198819167,280.003656590055,281.742103334156,308.7037123403223,298.4082450182399,-3.2628965383774178,4.176457318924498,0.9933840896292382,-3.4253218326891965,1.6539277137303587,-0.6158592690080197,-9.734949322630708e-05,0.0001417294092559,5.174025974703795e-07,89197.23688447042,91921.51350083164,90705.99239833176,253.25881497401147,289.49996198819167,276.09697280785366,268.28300327242056,308.7037123403223,288.91460691475424,-4.178798128883942,5.171895131691836,0.4747298968098182,-4.826903007865551,2.5758645696522,-0.4209093934750922,-0.0034836802473073,0.0031767430216055,1.04334312828262e-05,0.2742215324850643,99.46174621582033,0.0,8.606719970703125,90.8550262451172,0.5382537841796875,2018.0,8.0,b83feee5-a799-4481-bd25-1d4cc3befd7d,True,/incidents/2018/8/15/river-fire/
1051,San Diego,2018-08-13T14:58:00Z,2019-01-04T09:19:00Z,"off San Pasqual Valley Rd, near Escondido.",33.0971179,-117.0242529,Cloverdale Fire,100.0,False,68.41054749245582,1224237.0,0.02,92.6,65.9,33.0,-117.0,Summer,2018,97761.24226,98038.21728,97918.44023,290.6843199,293.2925921,291.9256844,293.9904475,303.1438557,297.9475485,0.268808138,4.357266371,1.816656302,-0.100420297,1.148196435,0.4963436,0.0,2e-06,1.31e-07,97170.08664050935,98268.68529118916,97763.53110519557,279.8020631689661,295.27719195982365,288.7331416328445,285.9199149903484,312.9906328097767,296.1432520266648,-2.190886586166437,5.434710474814528,1.4318898035388616,-1.3887603535306612,4.204520867541135,0.5500201392242529,-8.87598320592816e-05,0.0009692001016795,1.983246948800067e-06,97067.2544996414,99092.3759069858,97945.01581289028,253.8205331338985,295.27719195982365,282.33940686706774,274.7767374810769,312.9906328097767,290.934374601632,-5.4908987892859535,7.876620702362397,0.7676042880085834,-2.582238740006973,5.619145522351111,0.3143827273342971,-0.0011198054941414,0.0014336144487768,2.436613625112447e-06,0.2585272695503983,91.08327895377548,0.0370025634765625,47.90916442871094,43.140411376953125,8.913421630859375,2018.0,8.0,791a3a00-2c51-4679-b4b7-27cc77ec699d,False,/incidents/2018/8/13/cloverdale-fire/
1171,Nevada,2018-08-12T14:20:00Z,2019-01-04T09:19:00Z,"off Oak Lane and Buck Mountain Road, south of Grass Valley",39.10494,-121.07039,Oak Fire,16.0,False,9.48979202442282,54266.0,0.0,85.9,54.4,39.0,-121.0,Summer,2018,95246.76389,95543.89193,95371.2347,278.4659174,283.6824618,280.9471404,291.553684,308.8832139,300.5701685,-1.945361726,2.221644701,-0.146122288,-0.252791855,2.528433735,1.230731029,0.0,0.0,0.0,94354.86300508904,96166.56896430044,95351.74351103764,268.03076349486344,291.6022748071805,281.9837866181617,282.14803504801233,312.3136888823341,298.02912292278944,-3.453585866282228,4.85424425645144,0.2587179958562652,-2.0255193138265173,4.557287703086792,0.6190523577800972,-0.0002616983435554,4.581152622414562e-05,-3.448053901437918e-07,93920.79768685244,96904.99674972914,95562.94747101852,252.0197307977901,291.6022748071805,278.2799811016923,269.3928628137736,312.3136888823341,289.2731060001674,-7.036173964638924,4.85424425645144,-0.3667328366885294,-5.653978193724694,7.757683296827047,0.369226796130848,-0.0018711145242174,0.0030994360711022,2.655313327679733e-05,0.4337206373027726,66.13380743815527,0.01373291015625,2.2045135498046875,63.92021179199219,33.861541748046875,2018.0,8.0,b2695350-87ea-49f4-a579-ce0c4cf7f926,True,/incidents/2018/8/12/oak-fire/
972,Monterey,2018-08-11T14:12:00Z,2019-01-04T09:20:00Z,"Dead Mans Gulch Rd and Sargents Rd, south of San Ardo",36.00912,-120.82226,Gulch Fire,650.0,False,10.675707634321189,142461.0,0.0,87.3,54.4,36.0,-120.75,Summer,2018,95491.184,95678.24548,95612.74813,280.3895956,286.5808862,283.805983,289.7481092,305.0127841,297.8466033,-0.193094767,3.539179513,1.227009661,0.213808985,3.739698684,1.657806173,0.0,0.0,0.0,94697.46455984008,96078.72241180016,95450.37827360454,265.76633716281896,290.8464334596856,282.8884284320907,281.62712845566483,310.84717257504946,296.56348865067514,-1.601528119351829,4.190783719207501,0.9499730741789928,-4.634808125988588,4.4369319591947445,0.3892668249180222,-5.926866205248696e-05,5.583279758567504e-05,-4.7979689489731594e-08,94071.6870593823,96934.45118203806,95643.76275997338,259.7423229260896,290.8464334596856,279.22998288475947,270.4745652420267,310.84717257504946,289.539703798776,-5.197454590385805,6.652948512672721,0.464995681911183,-5.6533853082868015,7.519343350794519,-0.1850183485611999,-0.0036125251648127,0.0025680223669022,-1.7754908076639254e-06,0.1455399157954197,100.0,0.6404876708984375,91.18194580078124,8.177566528320312,0.0,2018.0,8.0,3bb731cc-eb21-421f-b5f5-4949346dc316,True,/incidents/2018/8/11/gulch-fire/
947,Solano,2018-08-10T16:57:00Z,2019-01-04T09:20:00Z,"Nelson Rd and Cherry Glen Rd, Vacaville",38.431278,-122.043747,Nelson Fire,2162.0,True,45.71775681771581,158818.0,0.0,87.6,56.7,38.5,-122.0,Summer,2018,99494.40307,99932.60234,99719.1223,282.3266972,289.4813757,286.0984178,288.2722071,310.9257778,299.0955374,-0.337346798,1.761223837,0.857960766,0.450370275,2.178631326,1.181867387,0.0,0.0,0.0,98727.55434189644,100500.50446912242,99735.72622843564,264.9588673079814,290.0441264555822,283.3388422643003,284.34898272198507,314.5087704910777,297.02517986499765,-1.302155754817334,5.686657514274252,1.3707846813922602,-4.5227527782270265,5.96005464913893,1.5064713590638044,-0.0001285585954665,8.017017089225267e-05,-1.1735572699514097e-07,98248.01551413028,101613.05521931696,100059.3680697048,245.9213715104875,290.40346086668643,279.18380283516785,270.27746545032767,314.5087704910777,290.3961901704014,-4.176328059869631,7.134611970463369,0.9691730856417694,-7.717219517588362,6.503730595685765,0.4212959444989096,-0.0020500657985304,0.0019054731688855,-2.425435298936118e-06,0.2764309752221201,94.83258664509285,0.037384033203125,38.06037902832031,56.73675537109375,5.1654815673828125,2018.0,8.0,2ce8de99-7e66-4de8-9426-48a4fc8500ac,True,/incidents/2018/8/10/nelson-fire/
950,Shasta,2018-08-09T14:34:00Z,2019-01-04T09:21:00Z,"Hwy 299 east and Fish Hatchery rd, northeast of Burney ",40.99344,-121.52225,Hat Fire,1900.0,True,4.338396155796489,79192.0,0.0,89.9,56.1,41.0,-121.5,Summer,2018,87023.29308,87243.42621,87135.83571,275.6645546,280.4866572,278.8329531,288.5526051,306.6846127,297.704009,-0.682662446,3.927474362,1.20241189,-0.034610013,1.124481018,0.463611383,0.0,0.0,0.0,85868.88603356323,87670.77384867166,87056.6242679735,263.36974185197755,290.7937723821961,276.074837546574,274.97501048582177,310.15497687801115,294.9058209756262,-3.233749724008548,5.890191201053479,0.8582896610735247,-6.003187716642998,3.737327142482351,0.1504140115003621,-0.0004157396004841,0.001560168789971,1.4099544968159049e-06,85103.58753795797,88246.94388418812,87028.443596698,245.8026259435996,290.7937723821961,272.8020422943649,261.6848531026856,310.15497687801115,284.2271166900625,-5.341706620821568,6.077916446141117,0.2282481952127414,-6.152594846991747,8.723493675152884,0.2801500229897181,-0.0015816429428885,0.0021849234788528,-1.5427332159491914e-05,0.3618463852826286,90.02022128958413,0.01678466796875,6.103515625,83.90159606933594,9.978103637695312,2018.0,8.0,ce93c72c-eb9c-4176-a2b6-7750a4a6bb20,True,/incidents/2018/8/9/hat-fire/
1204,Napa,2018-08-09T14:21:00Z,2019-01-04T09:20:00Z,Napa Vallejo Highway and Syar Industrial Way,38.27229,-122.26389,Syar Fire,10.0,False,16.33129123468426,55435.0,0.0,87.8,56.0,38.25,-122.25,Summer,2018,99679.91432,99994.61168,99859.52607,282.8656988,288.815368,286.2028364,286.3786413,302.45166,293.2399334,0.575096696,2.598083219,1.420765991,0.844639091,2.017366487,1.468379275,-1.15e-06,2.86e-07,-8.35e-08,98936.83583461768,100625.55662032869,99911.48813907991,270.05563355283846,290.20933767907843,284.06164323769417,283.4221444157812,311.46897548933816,293.9278331310874,-0.7414500885687336,6.629729863938198,2.178917205552022,-1.912871080627064,4.897011058998827,1.5895145238441772,-2.777323777338781e-05,7.043522156962266e-05,-5.0443511382446564e-08,98319.32624498344,101721.05480444968,100196.09180221493,246.46656854802487,290.89702939688124,280.5618127237429,272.154606323652,311.46897548933816,288.92983645223063,-3.595861841506543,7.276393931884821,1.3257876641490998,-7.011092961059158,5.815390602293316,0.5641200160574766,-0.0015767754682272,0.0017562993866181,-3.6130834274182334e-06,0.2735252829159008,90.18782687670289,2.5543212890625,33.559417724609375,54.32472229003906,9.561538696289062,2018.0,8.0,1bdf7030-adc6-442f-ab31-d182e53b4a73,True,/incidents/2018/8/9/syar-fire/
1004,San Diego,2018-08-09T13:09:00Z,2019-01-04T09:21:00Z,off Rangeland Road and Highway 78 in Ramona,33.076239,-116.902985,Rangeland Fire,250.0,False,68.41054749245582,1224237.0,0.02,92.6,65.9,33.0,-117.0,Summer,2018,97622.23801,97841.33765,97725.69455,282.449573,291.6508056,288.5277542,295.5519941,306.1073919,300.9645147,-1.280913161,4.101367221,1.193066796,-1.238167452,1.556101616,0.459312963,0.0,0.0,0.0,97170.08664050935,98268.68529118916,97763.53110519557,279.8020631689661,295.27719195982365,288.7331416328445,285.9199149903484,312.9906328097767,296.1432520266648,-2.190886586166437,5.434710474814528,1.4318898035388616,-1.3887603535306612,4.204520867541135,0.5500201392242529,-8.87598320592816e-05,0.0009692001016795,1.983246948800067e-06,97067.2544996414,99092.3759069858,97945.01581289028,253.8205331338985,295.27719195982365,282.33940686706774,274.7767374810769,312.9906328097767,290.934374601632,-5.4908987892859535,7.876620702362397,0.7676042880085834,-2.582238740006973,5.619145522351111,0.3143827273342971,-0.0011198054941414,0.0014336144487768,2.436613625112447e-06,0.1983354755476409,98.18969300337716,0.0339508056640625,67.97218322753906,30.18417358398437,1.8096923828125,2018.0,8.0,8dddf572-84de-4b20-b740-f5c7847cec3b,True,/incidents/2018/8/9/rangeland-fire/
924,Shasta,2018-08-09T01:55:00Z,2019-01-04T09:21:00Z,"off Gilman and Moore Creek Campground, east of Lakehead ",40.896,-122.219,Hirz Fire,46150.0,True,4.338396155796489,79192.0,0.0,89.9,56.1,41.0,-122.25,Summer,2018,90660.14036,91007.39261,90885.18255,276.1405694,285.209633,279.2207262,289.4325148,306.9767427,299.7536611,-0.745402199,0.70156423,-0.026838539,-0.986191141,2.905508873,0.939574872,0.0,0.0,0.0,89827.14834033998,91663.65803202202,90970.61365349416,265.70335038386105,292.36018129496927,278.3054387886176,278.3010694707433,312.4051994999087,296.8979505424504,-2.2610365461728703,3.951681038622195,0.1712131161666732,-4.980460336279542,3.882584074765856,-0.0101282484787928,-0.0005007772460376,2.004254272306404e-05,-1.122595059223335e-06,89102.67265442602,92338.52625299466,91061.8312817967,255.4829710703288,292.36018129496927,275.1647850994124,265.3077349882016,312.4051994999087,286.59650815923305,-3.3063697530292915,4.191277733010363,-0.0413969451287902,-5.179076957973314,6.293849150672046,-0.3562983492611057,-0.0017322483353504,0.001666966910481,-1.1452881556036069e-06,0.5550933837890624,16.17501557404082,6.3106536865234375,3.314208984375,11.840057373046877,78.53507995605469,2018.0,8.0,cb647b06-1772-4d65-8087-0b841fcfb502,False,/incidents/2018/8/9/hirz-fire/
1040,Plumas,2018-08-07T02:11:00Z,2019-01-04T09:22:00Z,"off Hwy 70 near Chips Creek, west of Belden",39.996944,-121.27,Murphy Fire,117.0,False,0.6693683125377697,15870.0,0.0,83.8,48.5,40.0,-121.25,Summer,2018,85799.12554,85995.48842,85899.5462,267.9130505,279.2444753,274.9699791,284.1589222,303.866555,294.5072968,-1.201870953,2.883623197,0.4959104,-1.239353223,0.834560039,-0.131176229,0.0,0.0,0.0,84619.39801035356,86418.70210332962,85753.59047583306,264.0243913250811,290.06271271822555,277.29478269841576,275.82207030490935,309.2738938805945,294.4195661445032,-3.7499941479995496,4.619587700091893,0.5038694369308738,-2.33559839784396,4.712030802376567,0.5950982286909238,-0.0006513826384995,0.0004586879063192,-1.2837808809416589e-08,83841.69764851296,86878.60464288984,85682.52398481785,253.851510238304,290.06271271822555,273.1534556194111,260.63717385276146,309.2738938805945,283.91215787113464,-5.61341421239578,5.060742026047841,-0.1996383072973625,-4.708325920287178,6.823295846709477,0.2240342961460723,-0.002285422514507,0.0020025363400729,9.734034138031522e-06,0.6173345827588849,14.931393797289688,1.082611083984375,1.69677734375,13.072967529296877,84.14764404296875,2018.0,8.0,b9f703f7-18bb-4845-a480-ce7d63b5f57a,False,/incidents/2018/8/7/murphy-fire/
940,Kings,2018-08-06T17:29:00Z,2019-01-04T09:23:00Z,"off Interstate 5 and Milham Rd, Kettleman Hills area",35.97896,-119.98329,Five Fire,2995.0,False,10.096207771398053,46636.0,0.0,97.5,64.7,36.0,-120.0,Summer,2018,99396.22163,99873.69348,99616.35476,272.5059225,282.8708616,277.7839048,293.2196466,309.0392513,301.7390309,-0.666854004,1.849652307,0.464602275,-3.675519487,0.296812946,-1.79212008,0.0,0.0,0.0,98692.41572089632,100301.04112050416,99546.64808539924,259.475919828202,291.5041806432297,281.4537208485915,287.01100312296813,314.6870988740436,302.21695311701586,-1.7028009489385805,6.295776533203348,1.3911895993365686,-5.887575056254086,3.223295467830109,-0.4646436769635277,-5.7264407780175525e-06,4.380727195183766e-05,3.20296846053144e-08,98378.75185402774,101420.30954824286,99916.70242517022,254.0363402945904,291.5041806432297,278.1881324547769,272.6180254767539,314.6870988740436,293.24790171019885,-3.531640047134456,6.364444451801194,0.9013121126495344,-6.792318234477063,6.107683123174003,-0.3754758920233813,-0.0016414842490188,0.0021571502410794,-1.972026700347829e-06,0.086341588637408,99.99923396594978,0.4039764404296875,99.56932067871094,0.02593994140625,0.000762939453125,2018.0,8.0,0ba9a90d-6615-4fa8-9a10-3efb660437ca,False,/incidents/2018/8/6/five-fire/
994,Calaveras,2018-08-06T16:26:00Z,2019-01-04T09:23:00Z,"Near Milton Road and South Gulch Road, Rancho Calaveras",38.061298,-120.872244,South Fire,290.0,False,4.098826270047487,28063.0,0.0,91.8,59.2,38.0,-120.75,Summer,2018,98323.4602,98636.60732,98451.41904,280.6136633,286.4559452,283.8263332,289.119267,304.3557848,296.8394488,-0.308199983,3.979839825,1.715465808,-2.252594437,-0.399234558,-1.475296924,0.0,0.0,0.0,97402.62163242184,99118.72987273589,98380.62973322973,270.4480102086419,291.27288493033507,284.06322903722673,282.99626808014574,309.96022351240373,297.17264126777405,-2.0456465281249496,5.452000957914706,1.7341470475906149,-4.000420707444299,4.095429946969034,-1.377920055517467,-2.863220389009644e-06,9.820845934301048e-05,4.460814374181016e-08,96983.02515812645,100047.8363515328,98667.4449903125,259.15788822297185,291.27288493033507,280.39216639929407,269.8762265886546,309.96022351240373,289.50734856511286,-6.138550884838302,6.325911375177943,0.7082138471188039,-5.836586908595386,7.441675358430685,-0.7879318751147166,-0.0026573548430392,0.004897252153361,1.1381529842460748e-05,0.1776810290766697,96.191680934328,0.18310546875,83.74404907226562,12.271499633789062,3.801345825195313,2018.0,8.0,a1e73f5c-68e2-4109-b741-046eb7349265,True,/incidents/2018/8/6/south-fire/
1125,Riverside,2018-08-06T14:19:00Z,2019-01-04T09:23:00Z,"off Terramor Road and Temescal Canyon Road, community of Temescal Valley",33.759722,-117.460278,Terra Fire,35.0,False,31.08067778498645,847661.0,0.22,101.0,76.2,33.75,-117.5,Summer,2018,96930.83397,97117.89545,97011.55376,286.5375182,291.9492184,289.7395183,294.6497933,307.0295373,300.3528308,-0.533470278,3.192381824,1.107417153,0.228038236,1.365785391,0.788611417,0.0,0.0,0.0,96566.0124059634,97751.42412029054,97231.63890562402,276.4234936484693,294.9426392322439,288.1577105859937,287.4333598194661,316.6053022039718,297.8982448439081,-2.212129179689512,4.874004808565928,1.1520598464368843,-1.7184046569985347,4.447603897076798,0.9109821122538126,-4.810210253535126e-05,8.618293370917136e-05,1.4795898839939548e-07,96508.653774625,98693.96595417576,97417.05596774552,248.8672941394537,294.9426392322439,282.1789830678312,274.864728459514,316.6053022039718,291.7809729033502,-4.407526519609142,6.782380129022618,0.5458004932696444,-4.82038126804874,4.447603897076798,0.5352573241899128,-0.0017803504378858,0.0024801215009596,7.177204478777844e-06,0.1169992783490349,98.6680507120447,1.8795013427734373,87.38861083984375,9.424972534179688,1.306915283203125,2018.0,8.0,dd114f40-6fcb-487b-931e-7a9107371daa,True,/incidents/2018/8/6/terra-fire/
928,Orange,2018-08-06T13:20:00Z,2019-01-04T09:23:00Z,"Holy Jim Canyon, west of N. Main Divide",33.69888,-117.52055,Holy Fire,23136.0,False,311.1787359137677,1110839.0,0.0,86.1,67.2,33.75,-117.5,Summer,2018,96930.83397,97117.89545,97010.99395,286.5375182,292.8878246,289.8425171,294.6497933,307.0295373,300.3226694,-0.533470278,3.192381824,1.130265291,0.228038236,1.365785391,0.776432562,0.0,0.0,0.0,96566.0124059634,97751.42412029054,97231.63890562402,276.4234936484693,294.9426392322439,288.1577105859937,287.4333598194661,316.6053022039718,297.8982448439081,-2.212129179689512,4.874004808565928,1.1520598464368843,-1.7184046569985347,4.447603897076798,0.9109821122538126,-4.810210253535126e-05,8.618293370917136e-05,1.4795898839939548e-07,96508.653774625,98693.96595417576,97417.05596774552,248.8672941394537,294.9426392322439,282.1789830678312,274.864728459514,316.6053022039718,291.7809729033502,-4.407526519609142,6.782380129022618,0.5458004932696444,-4.82038126804874,4.447603897076798,0.5352573241899128,-0.0017803504378858,0.0024801215009596,7.177204478777844e-06,0.3934708239985447,79.9774169921875,0.0,6.3251495361328125,73.65226745605469,20.0225830078125,2018.0,8.0,5b9e5ea7-1f63-46dd-aabd-8cf407c6f4ba,False,/incidents/2018/8/6/holy-fire/
