,UniqueId,CalFireIncident,CanonicalUrl,AcresBurned,MajorIncident,started_year,started_month,Started,Extinguished,Location,Latitude,Longitude,Counties,Name
107,31f21c59-8a94-4b17-91aa-88ca14817162,True,/incidents/2013/9/11/liveoak-fire/,73.0,False,2013.0,9.0,2013-09-11T16:57:00Z,2013-09-12T08:45:00Z,"Live Oak Canyon Rd, South of I-10 near cities of Redlands and Yucaipa. ",34.003151,-117.106075,San Bernardino,Liveoak Fire
108,397ed8e6-6088-4e03-9316-8f50c65a83be,True,/incidents/2013/7/8/mcganney-fire/,73.0,False,2013.0,7.0,2013-07-08T09:59:00Z,2013-07-08T17:30:00Z,"off Highway 20 and McGanney Lane, west of Smartsville",39.206,-121.31634,Yuba,McGanney Fire
110,ae025ba5-8b5d-48de-ad5e-3037de3d18e9,True,/incidents/2013/8/16/double-fire/,70.0,True,2013.0,8.0,2013-08-16T17:57:00Z,2013-08-18T18:30:00Z,"Hwy 20 and Mule Skinner Rd., Clear Lake Oaks",39.013682,-122.491894,Lake,Double Fire
111,0875cf4e-9948-45ed-a76d-d74564319b49,False,/incidents/2013/9/7/rail-fire/,68.0,False,2013.0,9.0,2013-09-07T17:30:00Z,2013-09-05T21:00:00Z,"Rail Mountain, 7 miles NW of Canby",41.569,-120.959,Modoc,Rail Fire
112,0adb968c-eb85-41c5-8e08-04c0ec386c79,True,/incidents/2013/11/14/wheeler-fire/,64.0,False,2013.0,11.0,2013-11-14T11:05:00Z,2013-11-15T16:00:00Z,"Wheeler Canyon, north of Santa Paula",34.384,-119.13249,Ventura,Wheeler Fire
113,ac568737-dae6-4050-b1f4-62ab1f9ec930,False,/incidents/2013/8/6/tram-fire/,60.0,False,2013.0,8.0,2013-08-06T13:39:00Z,2013-08-08T09:00:00Z,Off of Hwy 111 & Tramway Rd in Palm Springs,38.838,-116.61,Riverside,Tram Fire
114,0658b1f8-5323-4152-b6d1-b208736587db,True,/incidents/2013/8/4/relay-fire/,60.0,False,2013.0,8.0,2013-08-04T16:29:00Z,2013-08-04T18:00:00Z,"near Mt. David, south of Beaumont",33.91027,-116.99895,Riverside,Relay Fire
115,1476673c-df55-4c39-b117-d9d067f8a020,True,/incidents/2013/8/31/tyler-fire/,52.0,False,2013.0,8.0,2013-08-31T14:42:00Z,2013-08-31T21:30:00Z,"North San Juan Area, Highway 49 and Tyler Foote Road",39.333401,-121.107022,Nevada,Tyler Fire
116,587c03e3-4831-47c1-8c03-c08176e91b11,True,/incidents/2013/11/8/toro-fire/,51.0,True,2013.0,11.0,2013-11-08T10:30:00Z,2013-11-09T17:00:00Z,"Toro Creek Rd. and Hwy 41 West, Morro Bay",35.457978,-120.751555,San Luis Obispo,Toro Fire
117,3f3e234c-04e1-4941-a79f-23ddc419bf59,True,/incidents/2013/11/23/bruner-fire/,50.0,False,2013.0,11.0,2013-11-23T12:04:00Z,2013-11-24T08:45:00Z,"Off Bruner Drive & Al Drive, Clearlake Oaks",39.0448,-122.7656,Lake,Bruner Fire
118,e16c204e-58d6-4f78-bc97-729b16ef9f83,True,/incidents/2013/8/15/cottonwood-fire/,50.0,False,2013.0,8.0,2013-08-15T14:40:00Z,2013-08-15T17:00:00Z,"Cottonwood Creek Rd., 2 miles north of Hornbrook",41.923323,-122.578393,Siskiyou,Cottonwood Fire
119,e779a754-29fd-472f-8d29-46cfee32d3c2,True,/incidents/2013/7/12/uvas-fire/,50.0,False,2013.0,7.0,2013-07-12T13:09:00Z,2013-07-12T17:45:00Z,"Uvas Road and Casa Loma Road, near Calero County Park,  west of Morgan Hill",37.1438,-121.7804,Santa Clara,Uvas Fire
120,07fb8b11-f39b-4cd0-8a27-2d4fef7fe680,True,/incidents/2013/7/4/grant-fire/,50.0,False,2013.0,7.0,2013-07-04T10:00:00Z,2013-07-04T11:30:00Z,"off Grant Ln Rd & I-580 in the Altamont Pass, 5 miles west of Tracy",37.7393,-121.5869,Alameda,Grant Fire
121,5b5ce06d-7ea9-4d28-b564-715fd0d04f3f,True,/incidents/2013/5/25/homestead-fire/,50.0,False,2013.0,5.0,2013-05-25T17:35:00Z,2013-05-25T18:45:00Z,"Homestead Rd & Hwy 41, northeast of Atascadero ",35.5123,-120.6368,San Luis Obispo,Homestead Fire
122,10445e2c-979d-49a2-82c2-c3789bd2449a,True,/incidents/2013/8/17/bridges-fire/,46.0,True,2013.0,8.0,2013-08-17T10:11:00Z,2013-08-19T07:10:00Z,"Parrott's Ferry Road north of the bridge, near Vallecito & New Melones Lake ",38.06231,-120.45233,Calaveras,Bridges Fire
123,15e7e15d-f707-473e-b0f3-6534cfd845b7,True,/incidents/2013/6/17/sierra-fire/,46.0,False,2013.0,6.0,2013-06-17T14:41:00Z,2013-06-19T08:45:00Z,"Black Mountain Road at Lodge Road near Sierra High School, southeast of Auberry",37.03087,-119.463757,Fresno,Sierra Fire
124,f1d7f375-8aa3-4cb5-a864-bae9bb90cbd1,True,/incidents/2013/7/23/pratt-fire/,45.0,False,2013.0,7.0,2013-07-23T13:29:00Z,2013-07-23T16:00:00Z,"Hwy 175 & Pratt Ranch Road, East of Hopland ",38.980846,-123.067671,Mendocino,Pratt Fire
126,3f64fc8a-8870-4e64-b60a-3e13c8532acd,True,/incidents/2013/7/9/fiddler-fire/,43.0,False,2013.0,7.0,2013-07-09T11:59:00Z,2013-07-09T15:00:00Z,off Fiddler,40.373,-122.7338,Shasta,Fiddler Fire
127,e9505435-e861-4f33-9069-b0040fb2a135,True,/incidents/2013/6/8/viper-fire/,42.0,False,2013.0,6.0,2013-06-08T15:37:00Z,2013-06-08T19:00:00Z,"off San Timoteo Canyon Rd and Viper Rd, north of Moreno Valley",33.96936,-117.1265,Riverside,Viper Fire
128,b30ee931-f349-4d21-a38a-d346c516b104,True,/incidents/2013/9/7/chestnut-fire/,41.0,False,2013.0,9.0,2013-09-07T13:55:00Z,2013-09-07T20:00:00Z,"Chestnut Ave and Hillside Blvd, San Bruno Mountain, South San Francisco",37.667295,-122.427285,San Mateo,Chestnut Fire
129,7a168690-06e5-4056-97c8-73b834204744,True,/incidents/2013/12/31/grant-fire/,40.0,False,2013.0,12.0,2013-12-31T05:30:00Z,2013-12-31T16:00:00Z,off Mount Hamilton Road near Grant Ranch County Park,37.342186,-121.717706,Santa Clara,Grant Fire
130,9a110003-2f4c-4ac7-a3e5-b4e713f8d1fe,True,/incidents/2013/10/6/baker-fire/,40.0,False,2013.0,10.0,2013-10-06T10:52:00Z,2013-10-09T08:00:00Z,"Off Baker Canyon Rd, Silverado Canyon area, east of Irvine",33.7655,-117.6649,Orange,Baker Fire
132,f23f8148-6ec4-4885-9729-0dad7c744485,True,/incidents/2013/8/16/pierce-fire/,40.0,False,2013.0,8.0,2013-08-16T13:31:00Z,2013-08-16T21:00:00Z,Ave 66 and Pierce Street  ,33.570291,-116.10815,Riverside,Pierce Fire
134,8fb3a438-3146-4b8d-8f20-bfa8d6610f84,True,/incidents/2013/7/19/heacock-fire/,40.0,False,2013.0,7.0,2013-07-19T16:21:00Z,2013-07-20T19:30:00Z,Heacock St & Sandy Glade Ave in Moreno Valley,33.9634,-117.2508,Riverside,Heacock Fire
135,2d1f0c40-92e7-4540-991b-d353ed68ec6c,True,/incidents/2013/6/14/palmyrita-fire/,40.0,False,2013.0,6.0,2013-06-14T13:47:00Z,2013-06-15T08:00:00Z,"Highgrove Pass Rd and Pigeon Pass Rd, Community of Highgrove",34.001745,-117.302057,Riverside,Palmyrita Fire
136,e215290f-d0b4-48fd-be32-f599959347b1,True,/incidents/2013/5/16/54-fire/,40.0,True,2013.0,5.0,2013-05-16T13:48:00Z,2013-05-17T08:30:00Z,"Avenue 54 and Tyler Street, near the community of Coachella",33.655638,-116.161201,Riverside,54 Fire
137,fea7802f-ba70-450a-9ad1-96e2751293a9,True,/incidents/2013/8/24/empire-fire/,38.0,False,2013.0,8.0,2013-08-24T14:54:00Z,2013-08-24T11:45:00Z,off Hwy 193 & Empire Creek Cir near Georgetown,38.89555,-120.84716,El Dorado,Empire Fire
138,b5b63934-923d-4504-a9b1-75c885477a8d,True,/incidents/2013/8/7/indian-fire/,38.0,False,2013.0,8.0,2013-08-07T12:35:00Z,2013-08-07T18:30:00Z,"Off Bartlett Springs Road near Indian Valley Reservoir, 10 miles northeast of Clearlake Oaks",39.1591,-122.5906,Lake,Indian Fire
139,4c04a4e5-f580-4e62-bb53-2575c72d29dc,True,/incidents/2013/7/6/fallon-fire/,38.0,False,2013.0,7.0,2013-07-06T13:09:00Z,2013-07-06T14:30:00Z,off Fallon Rd & Camino Tassajara near Dublin ,37.74241,-121.86216,Alameda,Fallon Fire
140,953f17a1-2034-467b-b48c-28da1a9af60e,True,/incidents/2013/6/13/michelle-fire/,35.0,False,2013.0,6.0,2013-06-13T15:54:00Z,2013-06-13T21:30:00Z,"off McKinley Ave & Academy Ave, north of Sanger ",36.763367,-119.558244,Fresno,Michelle Fire
141,f17c523c-bf01-4245-899b-7c2331096dae,True,/incidents/2013/5/20/cottontail-fire/,35.0,False,2013.0,5.0,2013-05-20T15:45:00Z,2013-05-20T19:10:00Z,Cayucos Creek Rd & Thunder Canyon Rd north of Cayucos,35.49864,-120.91375,San Luis Obispo,Cottontail Fire
143,29a2efda-c28f-4a41-9c6d-8cb8f763d464,True,/incidents/2013/11/7/dersch-fire/,33.0,False,2013.0,11.0,2013-11-07T16:10:00Z,2013-11-07T19:45:00Z,"Off Dersch Rd and Hyrax, Millville",40.483662,-122.140914,Shasta,Dersch Fire
144,68dadbb3-6a63-483a-add9-491a69d9e0ad,True,/incidents/2013/7/22/chuckwagon-fire/,31.0,False,2013.0,7.0,2013-07-22T12:34:00Z,2013-07-23T15:10:00Z,"near the 4500 block of Chuckwagon Drive, Copperopolis",37.965364,-120.696362,Calaveras,Chuckwagon Fire
145,51e00abb-53d0-4014-9224-2a853b1d6bcf,True,/incidents/2013/9/15/lakeshore-fire/,30.0,True,2013.0,9.0,2013-09-15T19:45:00Z,2013-09-15T17:14:00Z,near the community of Clearlake,38.9777,-122.683,Lake,Lakeshore Fire
146,dcb21e64-9d38-47c2-848b-e8e0dea5c2de,True,/incidents/2013/6/5/lake-fire/,30.0,False,2013.0,6.0,2013-06-05T16:05:00Z,2013-06-06T07:00:00Z,Lakeshore Drive and Patterson Drive in Clearlake Oaks,38.99233,-122.703193,Lake,Lake Fire
147,58f89ff8-bd3e-4355-b1c0-8fa05c747d3f,False,/incidents/2013/4/20/fawnskin-fire/,30.0,False,2013.0,4.0,2013-04-20T17:30:00Z,2013-04-22T09:00:00Z,"west of Delamar Mountain, north of the community of Fawnskin, northside of Big Bear Lake",34.288877,-116.941311,San Bernardino,Fawnskin Fire
148,5ce45b6c-81b5-422c-9078-8c68dd872c8a,True,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,28.0,True,2013.0,6.0,2013-06-10T00:46:00Z,2013-06-14T15:45:00Z,"throughout Sonoma, Solano, Lake & Colusa Counties",38.4229,-122.0437,Sonoma,Sonoma-Lake-Napa Unit Lightning Fires
149,5ce45b6c-81b5-422c-9078-8c68dd872c8a,True,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,28.0,True,2013.0,6.0,2013-06-10T00:46:00Z,2013-06-14T15:45:00Z,"throughout Sonoma, Solano, Lake & Colusa Counties",38.4229,-122.0437,Solano,Sonoma-Lake-Napa Unit Lightning Fires
150,5ce45b6c-81b5-422c-9078-8c68dd872c8a,True,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,28.0,True,2013.0,6.0,2013-06-10T00:46:00Z,2013-06-14T15:45:00Z,"throughout Sonoma, Solano, Lake & Colusa Counties",38.4229,-122.0437,Lake,Sonoma-Lake-Napa Unit Lightning Fires
151,5ce45b6c-81b5-422c-9078-8c68dd872c8a,True,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,28.0,True,2013.0,6.0,2013-06-10T00:46:00Z,2013-06-14T15:45:00Z,"throughout Sonoma, Solano, Lake & Colusa Counties",38.4229,-122.0437,Colusa,Sonoma-Lake-Napa Unit Lightning Fires
152,0537a175-8fe9-4f5f-b56f-77848fa195f4,True,/incidents/2013/8/14/cloverdale-fire/,27.0,False,2013.0,8.0,2013-08-14T15:37:00Z,2013-08-14T20:35:00Z,"Cloverdale Rd. and Dale Rd., Happy Valley, 9 miles SW of Redding",40.473356,-122.48259,Shasta,Cloverdale Fire
153,c6cfeed9-55bb-4fdb-8a52-e4d947dba721,True,/incidents/2013/7/28/flume-fire/,25.0,False,2013.0,7.0,2013-07-28T09:43:00Z,2013-07-28T17:50:00Z,Barrett Lake Road and Highway 94,32.612773,-116.707335,San Diego,Flume Fire
154,d489b45e-dcba-4eaa-8bb5-6a23255562da,True,/incidents/2013/6/20/mount-fire/,25.0,False,2013.0,6.0,2013-06-20T14:29:00Z,2013-06-20T13:15:00Z,"Off Konocti Rd & Oak Hills Ln, east of Kelseyville",38.98058,-122.81796,Lake,Mount Fire
155,a60e315c-23d5-4ba4-869c-5c1e22a25e7a,True,/incidents/2013/5/20/cherry-fire/,25.0,False,2013.0,5.0,2013-05-20T13:47:00Z,2013-05-20T18:50:00Z,Off Sunset Ave & Mesa St in Banning,33.96201,-116.907213,Riverside,Cherry Fire
156,720f1d0a-81b7-4a00-85db-be3d9587ea3e,True,/incidents/2013/11/23/dam-fire/,23.0,False,2013.0,11.0,2013-11-23T14:17:00Z,2013-11-24T18:45:00Z,"Off Dam Rd, southeast of Clear Lake",38.9289,-122.5818,Lake,Dam Fire
158,2b300dd5-4474-4b8a-9b4c-3a3014afe27d,True,/incidents/2013/7/19/gilman-fire/,15.0,False,2013.0,7.0,2013-07-19T17:31:00Z,2013-07-19T19:30:00Z,"Hwy 60 east of Gilman Springs Rd, east of Moreno Valley",33.94528,-117.09306,Riverside,Gilman Fire
160,7d4f107b-66a9-43d2-819d-ec855c2947bf,False,/incidents/2013/8/3/orleans-complex/,0.0,False,2013.0,8.0,2013-08-03T08:00:00Z,2013-08-03T15:00:00Z,"10 miles east of Somes Bar, California",41.333,-123.376,Humboldt,Orleans Complex
161,befb9d5c-c0ea-48b8-8589-2586be0275af,False,/incidents/2013/6/9/hathaway-fire/,0.0,False,2013.0,6.0,2013-06-09T12:30:00Z,2013-06-09T16:45:00Z,"Hathaway Canyon area, northeast of Banning",33.99647,-116.84137,Riverside,Hathaway Fire
162,3df6ecf7-f095-483d-b1c4-2dc969d61261,True,/incidents/2014/9/13/king-fire/,97717.0,True,2014.0,9.0,2014-09-13T16:32:00Z,2014-10-09T17:20:00Z,Near Pollock Pines,38.805437,-120.629714,El Dorado,King Fire
164,045a1a18-72e4-4579-b64c-f34b33a1031b,True,/incidents/2014/7/30/bald-fire/,39736.0,False,2014.0,7.0,2014-07-30T20:15:00Z,2014-08-15T14:00:00Z,8 miles southeast of Fall River Mills,40.901,-121.368,Shasta,Bald Fire
165,3b2609f0-b3a2-493c-bf66-c5b5f64409f8,True,/incidents/2014/7/30/oregon-gulch-fire-part-of-the-beaver-complex/,35302.0,False,2014.0,7.0,2014-07-30T23:00:00Z,2014-08-18T09:45:00Z,"Community of Copco, South of Oregon Border",42.048,-122.345,Siskiyou,Oregon Gulch Fire (part of the Beaver Complex)
167,60ea04ec-5f5e-4a49-8fbc-fa50c17a1199,True,/incidents/2014/7/31/eiler-fire/,32416.0,True,2014.0,7.0,2014-07-31T18:04:00Z,2014-08-25T10:00:00Z,12 miles southeast of Burney near Old Station,40.72,-121.562,Shasta,Eiler Fire
170,e3b7143d-6faa-4962-9fe5-c2d1559c5d20,True,/incidents/2014/7/30/day-fire/,13153.0,True,2014.0,7.0,2014-07-30T19:01:00Z,2014-08-13T07:00:00Z,North of the community of Day,41.1336,-121.2144,Modoc,Day Fire
171,3a1fab73-882a-478c-b289-504497db4d64,True,/incidents/2014/7/11/bully-fire/,12661.0,True,2014.0,7.0,2014-07-11T15:37:00Z,2014-07-26T20:00:00Z,"Plantina Road at Bland Road, Igo",40.4314,-122.750788,Shasta,Bully Fire
173,756d8f5b-bc05-4741-a5a3-3b20ca21906d,True,/incidents/2014/7/4/monticello-fire/,6488.0,True,2014.0,7.0,2014-07-04T21:32:00Z,2014-07-12T18:00:00Z,"Hwy 128 at Monticello Dam, southeast shore of Lake Berryessa ",38.512,-122.104,Yolo,Monticello Fire
174,9d3fb01e-c29e-436a-82f8-c110a0b35179,False,/incidents/2014/7/30/coffee-fire/,6258.0,False,2014.0,7.0,2014-07-30T20:30:00Z,2014-11-14T13:00:00Z,East Fork of the Coffee Creek Drainage,41.141,-122.805,Shasta,Coffee Fire
175,59a31adf-4f31-4bf6-a6c6-fe62d2d2587f,True,/incidents/2014/7/31/little-deer-fire/,5503.0,False,2014.0,7.0,2014-07-31T17:45:00Z,2014-08-18T10:00:00Z,near Little Deer Mountain along Highway 97,41.682,-122.127,Siskiyou,Little Deer Fire
176,2b35bd0d-169f-4a81-835b-13bf527031a6,False,/incidents/2014/5/14/tomahawk-fire/,5367.0,True,2014.0,5.0,2014-05-14T09:45:00Z,2014-05-19T09:20:00Z,"Traveled from Naval Weapons Station, Fallbrook and is now on Camp Pendleton ",33.3529,-117.284889,San Diego,Tomahawk Fire
180,2437bb57-1d09-4892-8c26-a60661dae1d9,True,/incidents/2014/7/1/butts-fire/,4300.0,True,2014.0,7.0,2014-07-01T12:08:00Z,2014-07-09T18:00:00Z,"Off Butts Canyon Rd in Pope Valley, northwest of Lake Berryessa",38.664,-122.454,Napa,Butts Fire
181,2437bb57-1d09-4892-8c26-a60661dae1d9,True,/incidents/2014/7/1/butts-fire/,4300.0,True,2014.0,7.0,2014-07-01T12:08:00Z,2014-07-09T18:00:00Z,"Off Butts Canyon Rd in Pope Valley, northwest of Lake Berryessa",38.664,-122.454,Lake,Butts Fire
182,4d07ccc3-32be-4a1d-acac-18333884c97d,True,/incidents/2014/7/25/sand-fire/,4240.0,True,2014.0,7.0,2014-07-25T16:34:00Z,2014-08-02T19:15:00Z,"East of Highway 49, 5 miles north of Plymouth",38.5691,-120.7819,Amador,Sand Fire
183,4d07ccc3-32be-4a1d-acac-18333884c97d,True,/incidents/2014/7/25/sand-fire/,4240.0,True,2014.0,7.0,2014-07-25T16:34:00Z,2014-08-02T19:15:00Z,"East of Highway 49, 5 miles north of Plymouth",38.5691,-120.7819,El Dorado,Sand Fire
184,4b281a55-65b6-43e8-bab2-3689356d82e5,False,/incidents/2014/8/18/way-fire/,4045.0,False,2014.0,8.0,2014-08-18T14:30:00Z,2014-08-27T18:00:00Z,"north side of Hwy 155, northwest of Wofford Heights",35.7206,-118.4747,Kern,Way Fire
185,8ede9823-938e-4786-97b8-a0f42b852cb2,False,/incidents/2014/6/13/shirley-fire/,3895.0,False,2014.0,6.0,2014-06-13T17:00:00Z,2014-06-20T08:30:00Z,3 Miles south of Shirley Meadows,35.70683,-118.555527,Kern,Shirley Fire
186,13bfff2c-cb2f-4ed9-a7f8-6985646a2d5d,True,/incidents/2014/4/30/etiwanda-fire/,2143.0,True,2014.0,4.0,2014-04-30T08:00:00Z,2014-05-05T17:30:00Z,North of Rancho Cucamonga,34.169346,-117.547374,San Bernardino,Etiwanda Fire
187,1b1cba8f-7893-4eea-82d9-dc78663fd911,True,/incidents/2014/5/14/cocos-fire/,1995.0,True,2014.0,5.0,2014-05-14T16:00:00Z,2014-05-22T18:15:00Z,"Village Drive and Twin Oaks Road, San Marcos",33.1137,-117.1599,San Diego,Cocos Fire
188,1fe0ea01-23e8-47a1-8fbd-ced6cf655e4d,False,/incidents/2014/1/16/colby-fire/,1952.0,False,2014.0,1.0,2014-01-16T05:50:00Z,2014-01-27T10:00:00Z,"near Morris Reservoir, north of Glendora",34.1703,-117.8816,Los Angeles,Colby Fire
189,45abd556-f41f-4507-91a5-1cf2f751bb4c,False,/incidents/2014/7/11/nicolls-fire/,1680.0,False,2014.0,7.0,2014-07-11T13:46:00Z,2014-07-21T14:45:00Z,Kelso Valley/Onyx area,35.642,-118.15,Kern,Nicolls Fire 
190,8f48a8a9-facf-49e8-92dc-ea1147e53792,False,/incidents/2014/7/1/modoc-lightning-complex/,1651.0,False,2014.0,7.0,2014-07-01T19:00:00Z,2014-07-03T10:30:00Z,15 fires across the Modoc National Forest,41.89,-120.79,Modoc,Modoc Lightning Complex
191,9e5ee790-ee7e-4b40-b300-7a3046901162,True,/incidents/2014/5/13/bernardo-fire/,1548.0,True,2014.0,5.0,2014-05-13T11:00:00Z,2014-05-17T20:14:00Z,"off Nighthawk Lane, southwest of Rancho Bernardo",33.003,-117.133,San Diego,Bernardo Fire
192,00089805-cdee-4607-8b67-1653bee463bc,True,/incidents/2014/7/3/gulch-fire/,1469.0,True,2014.0,7.0,2014-07-03T15:46:00Z,2014-07-07T07:00:00Z,"Off highway 139, 15 miles north of Canby - The fire is burning on the east side of Hwy 139",41.489,-120.904,Modoc,Gulch Fire
193,b0b5efed-3edc-4a4b-97c8-95a79d12d0c6,False,/incidents/2014/5/16/san-mateo-fire/,1457.0,False,2014.0,5.0,2014-05-16T11:24:00Z,2014-05-20T23:30:00Z,in the Talega area of Marine Corps Base Camp Pendleton,33.417572,-117.550567,San Diego,San Mateo Fire
194,b22e378f-bfbc-40b8-aaa7-29ec6db13db1,True,/incidents/2014/9/10/gulch-fire/,1375.0,True,2014.0,9.0,2014-09-10T00:30:00Z,2014-09-16T09:30:00Z,"On Backbone Ridge, east of Bella Vista, 15 miles northeast of Redding",40.7101,-122.171,Shasta,Gulch Fire
196,568ea489-caa1-43c3-928a-9d0b836c0c54,False,/incidents/2014/9/12/silverado-fire/,968.0,False,2014.0,9.0,2014-09-12T10:30:00Z,2014-09-22T15:00:00Z,off of Silverado Canyon Road south of Corona,33.748,-117.601,Orange,Silverado Fire
197,353e7df7-440c-4c41-a27c-b35bb1e2831c,False,/incidents/2014/1/2/campbell-fire/,865.0,False,2014.0,1.0,2014-01-02T20:00:00Z,2014-01-10T18:30:00Z,"Ishi Wilderness, north of Campbellville in the Lassen National Forest",40.134597,-121.790183,Tehama,Campbell Fire
199,d08b0c4e-35d3-43fb-8af8-1756b1789172,True,/incidents/2014/5/13/miguelito-fire/,632.0,True,2014.0,5.0,2014-05-13T14:00:00Z,2014-05-19T09:20:00Z,Off Santa Miguelito Canyon Road in Lompoc,34.609,-120.454,Santa Barbara,Miguelito Fire
200,58e7e466-8807-404e-9ef6-5a6ae11a0084,True,/incidents/2014/8/18/junction-fire/,612.0,True,2014.0,8.0,2014-08-18T13:50:00Z,2014-08-25T08:25:00Z,"off Road 425A, near the Hwy 41 and Hwy 49 junction in Oakhurst",37.3433,-119.6581,Madera,Junction Fire
201,cc18296d-573a-4737-8e4e-1221d75d1e7b,False,/incidents/2014/5/14/poinsettia-fire/,600.0,False,2014.0,5.0,2014-05-14T10:30:00Z,2014-05-17T00:00:00Z,off Poinsettia Ln & Alicante Rd in Carlsbad,33.1109,-117.279,San Diego,Poinsettia Fire
202,3b954901-aa80-4894-b330-c287d47b68be,True,/incidents/2014/8/24/oregon-fire/,580.0,True,2014.0,8.0,2014-08-24T16:36:00Z,2014-08-28T19:00:00Z,"off Hwy 299 at Oregon Mountain Summit, near Weaverville",40.7412,-122.946,Trinity,Oregon Fire
203,ad164a35-8b27-4f96-b78e-952b08a333e8,True,/incidents/2014/9/15/boles-fire/,516.0,True,2014.0,9.0,2014-09-15T13:38:00Z,2014-10-11T18:50:00Z,City of Weed,41.42384,-122.37432,Siskiyou,Boles Fire
204,1a0bbf7e-7f9b-4359-9c91-85dec2e2869a,True,/incidents/2014/6/4/59-fire/,487.0,False,2014.0,6.0,2014-06-04T11:45:00Z,2014-06-05T20:00:00Z,"near Bonds Flat Rd & La Grange Rd (J59), west of Don Pedro Reservoir",37.76617,-120.45087,Tuolumne,59 Fire
207,cb580f06-5d43-46aa-8b2c-f2b5a21eff02,True,/incidents/2014/3/19/encinal-fire/,400.0,True,2014.0,3.0,2014-03-19T16:45:00Z,2014-03-21T18:00:00Z,"Off Encinal Rd, 8 miles southeast of Salinas",36.6313,-121.4819,Monterey,Encinal Fire
209,ebea3cc2-c0ad-4de2-829a-0b544183461b,True,/incidents/2014/5/14/highway-fire/,380.0,True,2014.0,5.0,2014-05-14T13:00:00Z,2014-05-15T18:30:00Z,off Old Hwy 395 and I-15 in the Deer Springs area ,33.312,-117.162,San Diego,Highway Fire
211,6d75c6a4-12cb-4f18-8951-f2737e980916,True,/incidents/2014/1/4/red-fire/,333.0,False,2014.0,1.0,2014-01-04T12:00:00Z,2014-01-08T19:15:00Z,"South of Berry Summit, west of Willow Creek",40.884415,-123.773779,Humboldt,Red Fire
212,614efdbb-937e-47a0-9ffd-919e5e0de436,True,/incidents/2014/9/14/courtney-fire/,320.0,True,2014.0,9.0,2014-09-14T13:36:00Z,2014-09-22T07:15:00Z,"Courtney Lane and 7 Hills Rd, Oakhurst",37.311915,-119.604124,Madera,Courtney Fire
213,ba17d495-8ce6-4a0f-a3ba-487bd877969e,False,/incidents/2014/10/7/dog-rock-fire/,311.0,False,2014.0,10.0,2014-10-07T15:05:00Z,2014-10-12T18:00:00Z,"Hwy 140 at Indian Creek, El Portal Community",37.0,40.34,Mariposa,Dog Rock Fire
216,d805c9b9-da39-4771-965f-b3cd4c37c84b,False,/incidents/2014/8/17/tecolote-fire/,274.0,False,2014.0,8.0,2014-08-17T14:30:00Z,2014-12-12T13:30:00Z,"18 miles north of Glendora, off Highway 39 and mile marker 28.",34.267,-117.867,Los Angeles,Tecolote Fire
217,b5d32131-cf00-4e34-9e08-b74d68a3174f,True,/incidents/2014/6/5/hetch-hetchy-fire/,269.0,False,2014.0,6.0,2014-06-05T13:04:00Z,2014-06-06T09:30:00Z,"off La Grange Rd (J59) at Hetch Hetchy power lines, northwest shore of Don Pedro Reservoir",37.787,-120.452,Tuolumne,Hetch Hetchy Fire
218,a794ecf9-2e8d-4721-a272-a3e66d2e7621,True,/incidents/2014/9/13/dog-bar-fire/,247.0,True,2014.0,9.0,2014-09-13T14:07:00Z,2014-09-18T18:45:00Z,Off Dog Bar Rd & Taylor Crossing Rd near Alta Sierra,39.113682,-120.999508,Nevada,Dog Bar Fire
219,724209e0-12b0-4d49-b798-8ccacf95e668,True,/incidents/2014/6/13/tehama-fire/,225.0,False,2014.0,6.0,2014-06-13T12:23:00Z,2014-06-13T13:50:00Z,"Rancho Tehama, southwest of Red Bluff",40.009827,-122.345078,Tehama,Tehama Fire
220,d2623c2c-ff3d-419e-a129-b3aa542c05c4,True,/incidents/2014/7/3/banner-fire/,217.0,True,2014.0,7.0,2014-07-03T10:43:00Z,2014-07-06T09:15:00Z,"Banner Grade, east of Julian",33.078948,-116.576454,San Diego,Banner Fire
221,d4523b72-45cf-4de2-8ccf-3905f1dc8dbd,False,/incidents/2014/9/12/bald-hill-3-fire/,210.0,False,2014.0,9.0,2014-09-12T15:00:00Z,2014-09-15T11:00:00Z,1 mile northwest of Hoopa,41.134,-123.753,Humboldt,Bald Hill 3 Fire
222,accb599e-35b8-4d5e-8d13-d0e4b0e4a1eb,False,/incidents/2014/8/14/shoemaker-fire/,190.0,False,2014.0,8.0,2014-08-14T12:48:00Z,2014-12-12T14:00:00Z,"upper end of East Fork San Gabriel River, North of Glendora",34.235,-117.771,Los Angeles,Shoemaker Fire
