,COUNTYNAME,Started,Extinguished,Location,Latitude,Longitude,Name,AcresBurned,MajorIncident,PopDensity,Housing,pcp,tmax,tmin,closest_weather_lat,closest_weather_lon,season,season_year,24_hour_sp_min,24_hour_sp_max,24_hour_sp_mean,24_hour_d2m_min,24_hour_d2m_max,24_hour_d2m_mean,24_hour_t2m_min,24_hour_t2m_max,24_hour_t2m_mean,24_hour_u10_min,24_hour_u10_max,24_hour_u10_mean,24_hour_v10_min,24_hour_v10_max,24_hour_v10_mean,24_hour_tp_min,24_hour_tp_max,24_hour_tp_mean,season_sp_min,season_sp_max,season_sp_mean,season_d2m_min,season_d2m_max,season_d2m_mean,season_t2m_min,season_t2m_max,season_t2m_mean,season_u10_min,season_u10_max,season_u10_mean,season_v10_min,season_v10_max,season_v10_mean,season_tp_min,season_tp_max,season_tp_mean,year_sp_min,year_sp_max,year_sp_mean,year_d2m_min,year_d2m_max,year_d2m_mean,year_t2m_min,year_t2m_max,year_t2m_mean,year_u10_min,year_u10_max,year_u10_mean,year_v10_min,year_v10_max,year_v10_mean,year_tp_min,year_tp_max,year_tp_mean,slope_max,slope_mean,slope_min,slope_stdDev,elevation_max,elevation_mean,elevation_min,elevation_stdDev,average_ndvi,percent_vegetated_below_0.5,range_-1_0,range_0_0.2,range_0.2_0.5,range_0.5_1,YEAR,MONTH_NUM,UniqueId,CalFireIncident,CanonicalUrl
788,Monterey,2017-06-16T15:49:00Z,2018-01-09T10:34:00Z,"Jolon Rd and Frudden Rd, near Lockwood",35.90092,-120.93371,Shore Fire,32.0,True,10.686645480747911,141679.0,0.05,83.9,52.0,36.0,-121.0,Summer,2017,97020.34403,97209.05242,97127.01595,272.1879185,285.3872894,282.0902356,290.7802825,305.6257059,297.3857058,-0.224109782,1.571072102,0.515832155,-3.687099732,-0.96839275,-2.343818778,0.0,0.0,0.0,96221.67452562068,97609.4563416523,96947.34368405264,270.5558461569718,292.7332882509419,285.0811025914721,282.89077922057385,311.3179027322262,297.1937648899876,-2.2020466590741528,5.709202880728984,0.7266430673601907,-3.823130877249761,4.6063296460218375,0.1988044256149617,-0.000182274254406,6.286726803701216e-05,-7.950112123539828e-08,94593.32960588558,98988.15021821068,97213.64014528083,248.2344961138004,292.8928141171108,280.6088513631129,270.61633740991016,313.9033959924428,290.0016243835416,-5.082305193613168,5.77493492197365,0.2738874001444101,-5.225592829602549,7.554948422894704,-0.1932221960015236,-0.0041322981863938,0.0014686038750854,-2.3395669990139345e-05,41.55305862426758,9.278657358608392,0.0,7.489243358068279,515.0,303.7646385469445,220.0,51.43938050169606,0.2743244844324449,98.69556591607976,0.014495849609375,31.853485107421875,66.82777404785156,1.3042449951171875,2017.0,6.0,7cae5704-9ba2-487c-a48b-bb440c95da6e,True,/incidents/2017/6/16/shore-fire/
1378,Yuba,2019-06-08T13:07:00Z,2019-06-17T08:34:00Z,"Highway 20 & E 22nd Street, in Marysville",39.15641,-121.56363,Levee Fire,70.0,False,11.334632034632037,29049.0,0.21,89.9,59.8,39.25,-121.5,Summer,2019,99647.54549,99898.76945,99774.07339,268.0856769,275.0238862,271.7218835,289.2447192,299.7716088,294.4083763,0.142393284,4.038435325,2.189836631,-4.141938718,-1.34221835,-3.366448566,0.0,0.0,0.0,98728.48448968458,100058.40134645902,99434.38722821594,261.7700117611029,292.74045478443946,283.7310017285334,288.45437801125274,314.8608708493635,300.3359717375185,-3.217893733794618,4.09246104200849,-0.2976611231838286,-5.411226259864051,5.989283662774222,1.0813509297851878,-2.5787232438147928e-05,0.0002899321268721,1.8260274634582456e-07,97564.48012547112,101366.85948968458,99691.5443960749,253.7254332648552,292.74045478443946,279.7558994952173,271.3807341771631,314.8608708493635,290.8579310426167,-6.165109127241952,5.449857171280014,-0.4964072999112706,-6.583950778328493,9.300970249613476,0.7259654290789167,-0.0014629027266938,0.0022173535135666,2.2584613631048303e-05,37.33815002441406,2.0590556736618133,0.0,1.8310623370659989,47.0,21.01907162687834,-7.0,2.8029938455470647,0.3976241766237746,58.936374166233975,4.491424560546875,23.385238647460938,32.904052734375,39.21928405761719,2019.0,6.0,3fd43a39-4e82-4b7e-a642-be86b5c73522,False,/incidents/2019/6/8/levee-fire/
998,Contra Costa,2018-06-29T16:06:00Z,2019-01-04T09:58:00Z,"Ygnaciao Valley Road and Cowell Road, Concord",37.94714,-121.9921,Valley Fire,268.0,False,133.0143319463708,415893.0,0.0,83.8,55.3,38.0,-122.0,Summer,2018,100158.4197,100370.8016,100245.8571,282.4413125,285.6360845,283.9369903,287.0661441,300.0137233,292.7694261,1.846194211,4.041591551,2.827243872,1.448196467,3.828038614,2.707114583,0.0,0.0,0.0,99472.69980486928,101084.42567103596,100371.9174864771,271.2038515561369,289.7508765338765,284.80485243627305,283.185155380524,309.3900419721315,292.870303779966,-0.2237236231691448,6.936512435515626,3.185398732680447,-1.7521991269583703,6.0827819347825445,1.9995372298253773,-0.0001305628497388,8.961879817598328e-05,-3.851342642822856e-08,98840.20462686736,102174.23966646574,100652.221517571,256.9987840459062,291.2935363332721,281.5216538630246,273.31491402597555,309.3900419721315,288.6100471026936,-3.667987856724424,8.37705668466181,1.7726101781559238,-7.635994212597178,6.239896575823887,0.9838156988657544,-0.0029104635254276,0.0026287226391492,-2.430828351038707e-06,26.500974655151367,5.82792319110523,0.0,4.716335939957057,300.0,98.60087830926264,19.0,53.96693644248272,0.2852566288966759,90.96146934905452,0.223541259765625,34.21058654785156,56.54754638671875,9.018325805664062,2018.0,6.0,53770321-4d20-4db9-bfad-754f9eeabc2b,True,/incidents/2018/6/29/valley-fire/
1400,Butte,2019-05-01T16:46:00Z,2019-05-08T08:47:00Z,"Off Munjar Rd, north of Chico",39.85484,-121.905,Meridian Fire,50.0,True,12.116441391535565,86209.0,5.13,73.5,48.9,39.75,-122.0,Spring,2019,101032.4176,101537.4824,101223.5615,269.9375202,284.2515241,275.6988729,281.2548816,296.2656781,288.9299568,-1.244829543,3.537009143,0.688160886,-3.229752169,1.591718547,-1.478003776,-3.33e-05,0.0,-2.25e-06,99897.19930321364,102647.05493701644,101236.77196478235,268.8897964305004,292.44046068938803,281.1642171955723,275.945380930196,306.8073510922686,290.01684589377265,-5.950694564533639,5.506133959392431,-0.7860072849342182,-5.897077950579512,7.634498950459447,0.5811536317435526,-0.0030794834196744,0.0056036701516437,-1.920106544786465e-05,98989.1293518151,102998.76848591548,101203.72881498424,249.4262697673511,294.7050777678215,278.8508069748796,272.2142882553826,316.51660719027427,291.9443656090148,-6.300173418711755,5.506133959392431,-0.667858582199007,-7.95526717537288,9.829941277879934,0.2830870014977388,-0.0033683701182045,0.0056036701516437,-7.221252514550313e-06,5.559819221496582,1.5151356528840838,0.0,0.8829600736313742,107.0,77.15426747298257,58.0,10.685436644871617,0.464172991584329,61.15467536679832,0.0301361083984375,0.84381103515625,60.29243469238281,38.8336181640625,2019.0,5.0,398bb669-190d-4dbf-9af0-6ccb27817c13,True,/incidents/2019/5/1/meridian-fire/
1455,El Dorado,2019-08-14T16:07:49Z,2019-08-14T18:52:00Z,Off of Greenstone Road and Buck Mountain Road ,38.703889,-120.890556,Greenstone Fire ,16.0,False,10.040409819013938,91660.0,0.01,86.0,58.1,38.75,-121.0,Summer,2019,97127.45511,97373.44524,97254.94254,278.3689332,283.9233351,281.0881935,291.6998942,309.2193132,300.9133391,-2.253309586,2.42779365,0.198201099,-0.958395514,0.721436706,-0.297434777,0.0,0.0,0.0,96420.36432503472,97624.14581680222,97094.56279090038,263.05908413194425,293.4205165863794,283.55834095989866,285.62961903403954,312.8821749474509,298.3104160242002,-4.018712428634327,3.663631916591864,0.462915080373862,-3.0287310315181144,4.716352233099715,0.8397808152831736,-8.014950622667587e-05,5.349108350345515e-05,2.87240275150728e-08,95277.29529111288,98753.60688603453,97263.53791911744,258.7463870662424,293.4205165863794,279.3865255216017,271.09871315206294,312.8821749474509,289.5964228326278,-6.405411012481977,5.19098394596289,-0.1885447450848346,-5.0164717611577405,9.634993286980356,0.7821868168042221,-0.0027885058644602,0.0043296414787536,4.001414770697672e-05,27.632810592651367,7.95542932009963,0.0,4.432081448542004,524.0,441.23613314290617,340.0,34.184385695955385,0.4224836760876225,63.13906516078288,0.090789794921875,10.929489135742188,52.152252197265625,36.82746887207031,2019.0,8.0,22c3cb30-55b1-4fcd-9606-6a0dcedce4ef,True,/incidents/2019/8/14/greenstone-fire/
1363,Sacramento,2019-08-02T09:23:00Z,2019-08-02T14:03:00Z,"Off Twin Cities Road and Clay Station Road, Northeast of Herald ",38.3525,-121.123611,Browns Fire,84.0,False,145.0285073371343,578937.0,0.0,95.2,62.5,38.25,-121.0,Summer,2019,99712.9684,99998.73566,99887.64756,284.5007673,289.0006788,286.8763785,289.2390333,304.0189819,295.8378609,0.009017297,3.746921563,2.183763427,-0.943212649,1.159917857,0.03658826,-8.71e-07,0.0,-9.44e-08,98878.69548452688,100255.19345120016,99642.22703380512,269.3758770882717,293.68103777418725,285.1554051843528,284.68348398209054,312.44322286806107,297.5316706976428,-2.2589372643590133,4.647350172796932,1.72141851788273,-4.789943410361657,2.4371004890308128,-0.1658185880597258,-6.533927138044262e-05,7.666474508638034e-06,-4.19023588200666e-08,97939.74592094822,101478.86350674467,99873.55540481862,262.6496936939605,293.68103777418725,280.92047604178174,270.29586297576964,312.44322286806107,289.88530744940164,-6.544977447000774,5.335052523530681,0.5019351478110607,-5.717920139628186,9.486201206698745,0.3146426805720556,-0.0030040383409872,0.0041865920339447,1.667700865936596e-05,12.760645866394045,2.3578016409934066,0.0,1.456869994821349,81.0,48.57551978348856,32.0,8.920633894982016,0.2431863822189031,92.3056755089451,1.06201171875,60.33935546875,30.98602294921875,7.61260986328125,2019.0,8.0,12e44df4-d425-4f09-96b9-25256ffbdcb2,True,/incidents/2019/8/2/browns-fire/
656,Butte,2017-06-22T11:10:00Z,2018-01-09T11:01:00Z,"Lone Tree Rd & Cox Ln, south of Oroville",39.38416,-121.5786,Lone Fire,111.0,False,12.668956348327056,99438.0,0.92,88.2,60.1,39.5,-121.5,Summer,2017,96559.53204,96945.50218,96735.09856,279.6789408,292.7734486,285.0979861,298.6697858,315.2021891,306.8522935,-2.083031827,3.386172787,0.754961503,-2.319124549,-0.492603062,-1.513448688,0.0,1.14e-05,4.76e-07,96559.53204015536,98049.9541137671,97312.95432662115,268.61029992900984,292.9820593569256,283.9036949524616,284.2016654198605,316.6569825937119,300.4477401605791,-3.841861900124806,3.9737773978679054,-0.3411259679400272,-3.197898522352959,4.963970216749324,0.7742673904977665,-0.000690519375874,0.0009397431884493,3.433986221548123e-06,95146.09015972869,99607.19927174096,97612.2270281146,255.621770839468,292.9820593569256,279.8036960402841,270.5353140009137,316.6569825937119,290.57822013224745,-6.269963666102026,4.830285814086286,-0.6478925487516966,-5.463806995462106,8.80413584493571,0.4827646312548983,-0.0011128322900577,0.0037636673874495,6.362002183275e-05,21.71946144104004,1.8154582166259603,0.0,1.3660153189531632,45.0,32.988182192784606,16.0,2.331409788397248,0.253613909553079,93.27600105444527,0.1506805419921875,48.86131286621094,44.27413940429688,6.7138671875,2017.0,6.0,1b1ba02e-9db3-4224-9d8d-06d5df529f16,True,/incidents/2017/6/22/lone-fire/
680,Santa Clara,2017-06-29T13:56:00Z,2018-01-09T11:11:00Z,"Off Grant Road, Mt. Hamilton, east of San Jose",37.3344,-121.71752,Ranch Fire,85.0,False,137.6541283750089,671004.0,0.08,81.1,55.4,37.25,-121.75,Summer,2017,96089.09753,96253.74961,96189.26533,282.6017224,285.3995607,284.0238825,285.1376672,299.0059725,291.1865585,0.721037296,2.713913274,1.486002226,-0.499628145,0.973084634,0.406847007,-9.59e-06,1.43e-06,-8.08e-07,95480.74016621396,96805.44099060778,96237.88348160572,271.6178645107676,291.4258454876555,284.26375079017123,281.9958938077767,308.9077586407333,293.5770639589064,-1.281798081648824,5.383530494562228,1.3288753219838432,-3.00311214008174,2.756178336383393,0.1432024931346728,-0.0006270397643172,0.0010524143961001,1.6722968408701653e-07,93632.14636042148,98177.7198510674,96441.18457415994,256.5309567200809,292.9720192674464,280.2430542527306,271.0335475010116,313.8332563249533,288.1860404264223,-5.931344059690108,5.383530494562228,0.6820323741399456,-7.421889120195095,7.003160113772296,-0.1216059402525507,-0.0027379919917158,0.002480603598876,-1.5429938264341266e-05,40.74833297729492,12.871401259442884,0.0,6.7823663005222095,742.0,563.5395277322971,367.0,78.60137331442564,0.3780507106407016,69.24702885596568,0.560760498046875,20.61004638671875,48.24867248535156,30.58052062988281,2017.0,6.0,5da65d7f-cc75-4c0c-b221-1a1e3000a120,True,/incidents/2017/6/29/ranch-fire/
1023,Tuolumne,2018-06-24T13:54:00Z,2019-01-04T10:01:00Z,"Hwy 49 & Marshes Flat Rd, in the Community of Moccasin ",37.80785,-120.30187,Flat Fire,163.0,True,2.2159137325381915,31613.0,0.0,77.8,48.2,37.75,-120.25,Summer,2018,93902.19489,94079.95497,93987.52231,278.5258065,283.3778536,280.8254693,291.5278733,307.9927452,300.3641718,-1.415284916,3.610811515,1.074668154,-2.103187306,-0.304372888,-1.154175349,0.0,0.0,0.0,93600.93288686615,95197.67316466512,94488.8093388966,271.2337960903956,290.080266410722,282.7314642079332,280.78124184962303,310.3696748653976,297.92392853910565,-2.30352173321902,4.4946022079677554,1.1375065756846312,-3.357140007331633,4.31124024636167,-0.6470085784385655,-1.4316101945039544e-06,8.961879817598328e-05,7.650815351065628e-08,93113.12614827644,95981.5744596234,94682.58816027756,260.4661545990322,290.080266410722,278.837484230086,268.2994282550622,310.3696748653976,288.9538537036342,-5.690974379445145,5.142748317322966,0.3456563840727264,-3.804175627502094,6.413019123688311,-0.4404921423009134,-0.0030607825958506,0.0026542053006113,1.3747282031461596e-05,49.80891036987305,17.311792613958122,0.0,7.925500871488709,896.0,511.15106350847446,244.0,142.87979671493767,0.4030363195082719,71.71225134754827,0.778961181640625,8.097076416015625,63.05656433105469,28.067398071289062,2018.0,6.0,28d55249-7c63-4213-a7b4-c0796dbb18ca,True,/incidents/2018/6/24/flat-fire/
1159,Alameda,2018-11-14T14:56:00Z,2019-01-04T08:45:00Z," off Palomares Road Niles Canyon Road, northwest of Sunol",37.61158,-121.94182,Niles Fire,20.0,False,188.5076348829318,615030.0,2.71,66.2,45.7,37.5,-122.0,Autumn,2018,99995.64516,100236.4481,100084.0085,272.072243,280.3679116,277.0606755,277.5595988,290.8239455,284.179649,-2.172114062,-0.411942882,-1.23171762,-1.132633844,0.556496768,-0.158473663,-8.59e-07,0.0,-3.58e-08,97219.1773610242,100236.44806719516,98827.45305904672,266.84743810657204,290.690515367511,282.8179046022992,277.5595988257802,304.03901727011134,289.40872559143634,-2.5712772143703333,4.340469901474749,0.3320093327121833,-4.863069019576954,6.6976041338764025,0.149922593013581,-0.0042893904647744,0.0043145868041977,-2.573751954076252e-06,97219.1773610242,100374.93557348968,98959.08710917356,266.58516528927186,290.9021922476155,282.1740710514888,273.8487259618272,306.68695911454444,288.1968491018736,-3.1448272394933507,6.629729863938198,0.6469063394237162,-6.251013829681795,6.6976041338764025,0.313617932191811,-0.0042893904647744,0.0043145868041977,-3.069038868342229e-06,59.445091247558594,22.0358712989797,0.0,9.286548237787873,665.0,340.47979046027746,34.0,146.93842354514354,0.4060021493949142,62.93402711548879,0.002288818359375,21.18072509765625,41.751861572265625,37.06512451171875,2018.0,11.0,03f49769-b928-44a5-be82-236d3d341eba,True,/incidents/2018/11/14/niles-fire/
1135,Riverside,2018-08-25T11:58:00Z,2019-01-04T09:15:00Z,off High Country Drive in Moreno Valley,33.97902,-117.20534,Country Fire,32.0,False,31.08067778498645,847661.0,0.22,101.0,76.2,34.0,-117.25,Summer,2018,92245.51226,92586.56358,92419.03073,281.2146191,287.1105947,284.2286914,291.5665894,302.8564185,296.5680944,-0.671300129,2.726526808,0.770273316,0.142069847,1.77131903,0.987228039,-8.59e-07,0.0,-7.16e-08,91779.92552797828,92936.91629884944,92444.94752091172,269.31218304710563,293.84191945570063,285.1125494546937,284.7150251922833,315.61980324547653,298.05119239917457,-2.0614549698165403,4.461997296978851,0.8508291129501369,-1.5180093789910862,4.111437853792114,0.9369232668141816,-0.0004234702955344,0.0047180145570091,2.281460170204185e-05,91586.66311247768,93733.21946004302,92533.43576186008,243.35130441497503,293.84191945570063,277.5232140951375,272.24611694122655,315.61980324547653,290.7361757932373,-3.280681035280457,6.003814375711786,0.2263529529898201,-5.218207396874177,4.111437853792114,0.4596084586832285,-0.0027149055728583,0.0047180145570091,-4.0165164098558905e-06,50.43394088745117,12.439945950459173,0.0,6.563102291148131,890.0,713.0238095345611,535.0,67.76803386427746,0.1264225978477328,99.9824460310858,0.0362396240234375,91.97463989257812,7.971572875976562,0.017547607421875,2018.0,8.0,2bdeaf01-fe98-4f63-b2e8-4857815bc87c,True,/incidents/2018/8/25/country-fire/
944,Napa,2018-09-08T14:29:00Z,2019-01-04T09:06:00Z,"off Butts Canyon Rd and Snell Valley Rd, southeast of Middletown",38.69601,-122.44468,Snell Fire,2490.0,True,16.33129123468426,55435.0,0.04,85.3,52.7,38.75,-122.5,Autumn,2018,96936.00142,97262.58389,97058.34066,276.6031609,283.8631616,280.743552,291.0949577,306.746793,298.6125647,-0.392676344,2.457289285,1.347425525,-1.055558737,1.88574592,0.196368272,0.0,0.0,0.0,95156.33361054736,98524.47378229287,97051.18810150256,245.71795519155785,290.3177575444978,277.42955879760854,276.042634357525,307.3897137289953,290.5066961441766,-4.04146229168825,4.211532298927714,0.4811743575610267,-5.734017727840095,5.2379201857866455,-0.3909406767832546,-0.0024824120772708,0.0020074038147342,-1.0604534525941056e-05,95156.33361054736,98585.96636904308,97140.86344543238,245.71795519155785,290.3177575444978,278.852963588171,270.88636302111223,312.7372187918779,289.7525463416948,-4.04146229168825,6.559579903931764,0.7600886800755191,-6.34824704149606,5.87052894801726,-0.099883519091204,-0.0024824120772708,0.0020074038147342,-1.0612121075825214e-05,39.60633087158203,14.334255696462916,0.0,6.458818063435111,573.0,328.59677569940527,172.0,95.8252371597016,0.3007355933095894,98.67141968405664,0.0514984130859375,13.335037231445312,85.28556823730469,1.3278961181640625,2018.0,9.0,db2344ac-f195-4f94-8999-e8c8ebb4a7a2,True,/incidents/2018/9/8/snell-fire/
518,Butte,2017-08-29T13:16:00Z,2018-08-30T15:27:00Z,"Ponderosa way and Lumpkin road, 2 miles NW of Forbestown ",39.57701,-121.30209,Ponderosa Fire,4016.0,False,12.668956348327056,99438.0,0.01,94.8,63.8,39.5,-121.25,Summer,2017,93244.03789,93518.27982,93349.88565,272.3374043,280.1887542,277.6058947,292.7127513,313.2491622,303.471884,-3.236828339,2.011775561,-0.666535386,-2.286553711,2.289329663,-0.224212973,0.0,0.0,0.0,92821.7159932782,93967.86553625656,93441.72647604038,265.7700701719048,294.2638441137652,282.2392383894463,281.24491564379423,315.2723288131001,298.6390690211933,-3.8956426611431696,4.1062374203760985,-0.0377862286227806,-3.220889701899726,4.844543811881395,0.50963540831494,-0.0007509372698317,0.0012526507270881,3.260100629636742e-06,91124.40965048144,95384.51492473258,93604.78508404216,255.06398809062563,294.2638441137652,278.1151009678695,268.8507526765536,315.2723288131001,288.87350331687713,-7.101573581848941,5.273977092487784,-0.6592430247508696,-4.768962458048703,8.839899902008458,0.3831592243907014,-0.0019250039118735,0.0042386418443396,6.968569448984803e-05,44.04573440551758,13.736544463225258,0.0,7.017212865592297,929.0,654.145930237194,319.0,106.18255749028977,0.6174202713311889,9.54775594922413,0.0194549560546875,0.333404541015625,9.212493896484377,90.43464660644533,2017.0,8.0,7c9253af-4c43-41bb-b1de-44af15e0d83e,True,/incidents/2017/8/29/ponderosa-fire/
393,Fresno,2016-07-15T16:45:00Z,2016-07-16T18:00:00Z,"off Auberry Rd & White Thorne Rd, near Prather",37.0099,-119.5792,Green Fire,123.0,True,15.088111650335383,328158.0,0.0,90.2,58.9,37.0,-119.5,Summer,2016,94461.71747,94820.87246,94588.87482,275.5924396,280.2136518,278.2810088,290.6869336,310.5454888,301.2422519,-0.922547739,2.610649224,0.874158715,-1.44527031,0.921570956,-0.372031039,0.0,0.0,0.0,93962.02357876948,95235.20198125372,94552.9069887185,267.4490752079939,287.44680866882175,279.1844229251126,284.0975153055716,314.1863493709306,299.7861068630316,-1.8944542135237747,3.6749924558486695,0.9415035813079832,-1.923777663400128,2.092143837179881,-0.3553892188943305,-2.9722192236396328e-06,0.000350907632091,1.4187197907677874e-06,93450.87836567074,96087.28417457615,94791.1470187672,254.186051653522,288.79870416029064,278.17652578181435,270.65530266280894,314.1863493709306,290.0173145439664,-4.995575362602456,4.194222925878366,0.2906560752840761,-2.8499577677568424,4.813012022913387,-0.268464734829265,-0.0010088826627243,0.002733698630943,2.2084626773639805e-05,43.03687286376953,9.159250044370076,0.0,7.557879753328382,592.0,374.97169646267474,224.0,78.96555632715622,0.2281535728304994,99.484750682734,0.1255035400390625,43.16368103027344,56.19621276855469,0.5146026611328125,2016.0,7.0,a32de567-3d32-434a-9128-7947deaec3bb,True,/incidents/2016/7/15/green-fire/
336,Lake,2016-08-13T18:03:00Z,2016-08-26T18:00:00Z,off Hwy 29 and Clayton Creek south of Lower Lake,38.89741,-122.60664,Clayton Fire,3929.0,True,4.466247379454926,34543.0,0.0,89.6,59.0,39.0,-122.5,Summer,2016,95034.80391,95284.65086,95124.65772,277.4221424,286.3910918,282.8034948,291.9599179,307.6307937,299.8706061,-1.229437772,2.377180386,0.906049396,-0.763482983,1.981938683,0.580677292,0.0,0.0,0.0,94315.9734208338,95766.6472588238,94918.95690637256,265.3510572429892,289.2125286580609,281.6906937171574,283.3914166194477,312.4380339740272,297.92710001838253,-2.4142128935941924,5.155036989951627,0.8908157515714374,-3.1503096388367635,3.794328110353351,0.4296849243177396,-0.0012063494773949,0.0001549269270322,-1.066711037605687e-06,93288.99836437368,96557.82925873224,95130.08614545286,253.75365149251013,289.2125286580609,279.3743991229299,271.47427680497384,312.4380339740272,289.4497602857044,-3.798123200285752,5.721278153605579,0.7249350488259735,-6.755103102957566,7.070219145306787,0.0893188720485713,-0.0034914287692698,0.0024509662772942,-2.068465281256176e-05,30.66073036193848,6.819746819778818,0.0,5.113161241392549,542.0,447.7706701028311,405.0,28.65106987910612,0.3037662880093443,93.56957635889388,0.1125335693359375,26.373291015625,67.09098815917969,6.423187255859375,2016.0,8.0,a0950d5e-6f35-4023-bb60-6737146ba7bd,True,/incidents/2016/8/13/clayton-fire/
